route_id,route_short_name_sched,route_long_name_sched,route_type,n_trips,route_short_name_delay,route_long_name_delay,n_events,avg_delay_min,share_over_5min,share_on_time_or_early,impact_score,route_short_name,route_long_name,norm_impact,norm_trips,norm_share_over_5,priority_score
17851_3,971,,3,2,,,0.0,0.0,0.0,0.0,0.0,971,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
5266_3,851,,3,2,,,0.0,0.0,0.0,0.0,0.0,851,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
14755_3,834,,3,2,,,0.0,0.0,0.0,0.0,0.0,834,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
17836_3,944,,3,2,,,0.0,0.0,0.0,0.0,0.0,944,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
5233_3,800,,3,2,,,0.0,0.0,0.0,0.0,0.0,800,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
17810_3,902,,3,2,,,0.0,0.0,0.0,0.0,0.0,902,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
17855_3,975,,3,2,,,0.0,0.0,0.0,0.0,0.0,975,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
17825_3,933,,3,2,,,0.0,0.0,0.0,0.0,0.0,933,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
20369_106,RB65,,106,2,,,0.0,0.0,0.0,0.0,0.0,RB65,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
17854_3,974,,3,2,,,0.0,0.0,0.0,0.0,0.0,974,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
15374_700,519,,700,2,,,0.0,0.0,0.0,0.0,0.0,519,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
19108_700,455,,700,2,,,0.0,0.0,0.0,0.0,0.0,455,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
22716_700,772,,700,2,,,0.0,0.0,0.0,0.0,0.0,772,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
25297_100,RE5,,100,2,,,0.0,0.0,0.0,0.0,0.0,RE5,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
5236_3,804,,3,2,,,0.0,0.0,0.0,0.0,0.0,804,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
15712_700,795,,700,2,,,0.0,0.0,0.0,0.0,0.0,795,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
19719_700,RB22,,700,2,,,0.0,0.0,0.0,0.0,0.0,RB22,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
20466_100,RB93,,100,2,,,0.0,0.0,0.0,0.0,0.0,RB93,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
22720_700,784,,700,2,,,0.0,0.0,0.0,0.0,0.0,784,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
17694_700,338,,700,2,,,0.0,0.0,0.0,0.0,0.0,338,,0.0,0.0006426735218508997,0.0,0.0001928020565552699
19125_700,479,,700,1,,,0.0,0.0,0.0,0.0,0.0,479,,0.0,0.00032133676092544985,0.0,9.640102827763495e-05
5268_3,854,,3,1,,,0.0,0.0,0.0,0.0,0.0,854,,0.0,0.00032133676092544985,0.0,9.640102827763495e-05
5265_3,850,,3,1,,,0.0,0.0,0.0,0.0,0.0,850,,0.0,0.00032133676092544985,0.0,9.640102827763495e-05
27317_700,733,,700,1,,,0.0,0.0,0.0,0.0,0.0,733,,0.0,0.00032133676092544985,0.0,9.640102827763495e-05
26789_100,RB54,,100,1,,,0.0,0.0,0.0,0.0,0.0,RB54,,0.0,0.00032133676092544985,0.0,9.640102827763495e-05
19722_700,RB14,,700,1,,,0.0,0.0,0.0,0.0,0.0,RB14,,0.0,0.00032133676092544985,0.0,9.640102827763495e-05
1945_3,604,,3,1,,,0.0,0.0,0.0,0.0,0.0,604,,0.0,0.00032133676092544985,0.0,9.640102827763495e-05
1921_3,651,,3,1,,,0.0,0.0,0.0,0.0,0.0,651,,0.0,0.00032133676092544985,0.0,9.640102827763495e-05
